<922,3>
<1617,1>
<2457,1>
<2878,1>
<5033,1>
<5622,1>
<5928,1>
<6041,1>
<6392,1>
<9504,1>
<10172,1>
<10684,1>
<11515,1>
<11757,1>
<12426,1>
<12753,1>
<15808,1>
<16150,1>
<18956,1>
<22371,2>
<22570,1>
<26711,1>
<29617,1>
<29699,2>
<36420,1>
<41145,1>
<41525,1>
<45698,1>
<50100,1>
<51792,1>
<52798,2>
<52902,1>
<53180,1>
<53536,1>
<54927,1>
<62754,1>
<67107,1>
<67763,1>
<69785,1>
<71426,1>
<73669,1>
<75131,1>
<76044,1>
<76766,1>
<77276,1>
<78236,1>
<78339,1>
<78733,1>
<82031,1>
<83521,1>
<85346,1>
<87473,1>
<87713,1>
<92456,1>
<96901,1>
<97875,1>
